review_batch,reviewed_at,epic_id,manual_label,manual_label_family,training_eligibility,cnn_score,cnn_interpretation,manual_vs_cnn_status,error_family,candidate_survivor_score,gatevetter_score,primary_depth_snr,odd_even_depth_ratio,oot_to_depth,candidate_period_count,alias_risk,trusted_period_validation,manual_reason,reason_status
gatevetter_v0_2_batch_5_manual_review,2026-06-22,EPIC_212029934,false_positive_eb_or_variable,negative,possible_future_training_example,0.8764703273773193,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.634412,0.55,3.290929609043281,0.9677255055372925,0.7653733590824818,23,low,true,Large coherent modulation and broad EB-like phased structure; reject from planet-candidate queue.,complete_codex_visual_review
gatevetter_v0_2_batch_5_manual_review,2026-06-22,EPIC_211485867,uncertain_hold_period_ambiguous,hold,exclude_for_now,0.7152086496353149,moderate_high_morphology_score,manual_hold_excluded_from_training_for_now,not_error_hold_case,0.530655,0.530655,5.422340741753158,,,19,period_ambiguous,false,"Transit-like dip is visible, but period ambiguity and missing/NA cross-checks prevent positive promotion.",complete_codex_visual_review
gatevetter_v0_2_batch_5_manual_review,2026-06-22,EPIC_211775796,variable_or_possible_eb,negative,possible_future_training_example,0.6858513355255127,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.516275,0.516275,4.702961428642093,,,20,period_ambiguous,false,Structured stellar variability and secondary/phase features outweigh the weak primary dip.,complete_codex_visual_review
gatevetter_v0_2_batch_5_manual_review,2026-06-22,EPIC_211775229,variable_or_possible_eb,negative,possible_future_training_example,0.6702765226364136,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.514166,0.514166,7.718042172876392,,,23,period_ambiguous,false,Variable/EB-like morphology with period ambiguity and secondary structure; not a planet candidate.,complete_codex_visual_review
gatevetter_v0_2_batch_5_manual_review,2026-06-22,EPIC_211328173,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7321066856384277,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.369448,0.05,-0.0982893148101059,,,34,period_ambiguous,false,No convincing transit-like signal and invalid/negative primary-depth evidence.,complete_codex_visual_review
gatevetter_v0_2_batch_5_manual_review,2026-06-22,EPIC_211918830,false_positive_eb_or_variable,negative,possible_future_training_example,0.899479329586029,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,1.7249473194406142,0.9825329184153644,1.0923721292548654,14,moderate,true,Deep coherent EB-like modulation and high OOT-to-depth; reject sanity remains valid.,complete_codex_visual_review
gatevetter_v0_2_batch_5_manual_review,2026-06-22,EPIC_211308816,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8090390563011169,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.7989352043258047,,,34,period_ambiguous,false,No coherent transit-like family in folded or event-stack views; high-CNN reject remains valid.,complete_codex_visual_review
gatevetter_v0_2_batch_5_manual_review,2026-06-22,EPIC_212031287,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7816839218139648,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.19808662870413424,,,28,period_ambiguous,false,Period-ambiguous spike/noise structure without repeatable transit evidence.,complete_codex_visual_review
gatevetter_v0_2_batch_5_manual_review,2026-06-22,EPIC_211947216,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7910603284835815,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.0725349798398391,,,31,period_ambiguous,false,Noisy folded/zoom views and period ambiguity; no missed candidate-like signal.,complete_codex_visual_review
gatevetter_v0_2_batch_5_manual_review,2026-06-22,EPIC_211600288,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7542585134506226,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.12634576240165776,,,27,period_ambiguous,false,Period-ambiguous spike/noise morphology with no reliable event family.,complete_codex_visual_review
gatevetter_v0_2_batch_5_manual_review,2026-06-22,EPIC_212020821,reject_as_noise_or_artifact,negative,possible_future_training_example,0.871651291847229,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.512243,0.35,2.1350828308006995,,,31,period_ambiguous,false,Isolated narrow feature in noisy period-ambiguous context; reject remains valid.,complete_codex_visual_review
gatevetter_v0_2_batch_5_manual_review,2026-06-22,EPIC_211796395,reject_as_noise_or_artifact,negative,possible_future_training_example,0.9205952286720276,very_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.534268,0.35,0.5686140922596379,,,28,period_ambiguous,false,Noisy ambiguous folded structure with no convincing planet-like transit family.,complete_codex_visual_review
gatevetter_v0_2_batch_5_manual_review,2026-06-22,EPIC_211496260,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8358789682388306,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.496146,0.35,0.7104655956495062,,,31,period_ambiguous,false,Weak/noisy period-ambiguous dip; no candidate-like recovery.,complete_codex_visual_review
gatevetter_v0_2_batch_5_manual_review,2026-06-22,EPIC_212032390,reject_as_noise_or_artifact,negative,possible_future_training_example,0.9534561634063721,very_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.549055,0.35,0.3977319158160692,,,32,period_ambiguous,false,Tiny period-ambiguous feature in otherwise noisy folded view; reject remains valid.,complete_codex_visual_review
gatevetter_v0_2_batch_5_manual_review,2026-06-22,EPIC_211610944,reject_as_noise_or_artifact,negative,possible_future_training_example,0.832402229309082,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.494581,0.35,0.6481271912153505,,,27,period_ambiguous,false,Noisy/structured period-ambiguous signal without reliable transit evidence.,complete_codex_visual_review
gatevetter_v0_2_batch_6_manual_review,2026-06-22,EPIC_211816343,variable_or_possible_eb,negative,possible_future_training_example,0.8701506853103638,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.718736,0.55,4.4113181825129155,0.943175679597295,0.8651597915703519,22,low,true,Deep coherent sinusoidal/EB-like modulation and high OOT-to-depth dominate the folded view; not candidate-like despite high CNN morphology score.,complete_codex_visual_review
gatevetter_v0_2_batch_6_manual_review,2026-06-22,EPIC_211996306,uncertain_hold_positive,hold,exclude_for_now,0.8169479370117188,moderate_high_morphology_score,manual_hold_excluded_from_training_for_now,not_error_hold_case,0.607627,0.55,2.870019594635078,0.898879730796232,1.0496573492711998,17,low,true,"Shallow transit-like dip is repeatable enough to keep as a positive hold, but weak primary SNR and high OOT-to-depth prevent promotion.",complete_codex_visual_review
gatevetter_v0_2_batch_6_manual_review,2026-06-22,EPIC_211387236,uncertain_hold_period_ambiguous,hold,exclude_for_now,0.6735423803329468,moderate_high_morphology_score,manual_hold_excluded_from_training_for_now,not_error_hold_case,0.526128,0.526128,14.174849471910072,,,18,period_ambiguous,false,"Narrow transit-like dip is visible, but saved-period ambiguity and variable-star context keep it excluded from promotion and training.",complete_codex_visual_review
gatevetter_v0_2_batch_6_manual_review,2026-06-22,EPIC_211483149,low_priority_negative,negative,possible_future_training_example,0.763238787651062,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.523457,0.523457,0.5622417445919778,0.6915386908111494,1.2785327625686669,29,moderate,true,Only a weak low-SNR dip in a noisy folded view with OOT variability; visual evidence is not candidate-like enough to keep positive.,complete_codex_visual_review
gatevetter_v0_2_batch_6_manual_review,2026-06-22,EPIC_200008917,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7605996131896973,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.52227,0.52227,0.06753809574539643,0.6874159584648661,8.579161601627343,33,low,true,Sparse events and noisy folded/event-stack views do not show a reliable repeatable transit signal.,complete_codex_visual_review
gatevetter_v0_2_batch_6_manual_review,2026-06-22,EPIC_211960228,variable_or_possible_eb,negative,possible_future_training_example,0.6816869974136353,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.513536,0.513536,4.170527192527752,,,17,period_ambiguous,false,"Variable-star morphology, period ambiguity, and secondary/phase structure outweigh the primary-dip evidence.",complete_codex_visual_review
gatevetter_v0_2_batch_6_manual_review,2026-06-22,EPIC_211812028,reject_as_noise_or_artifact,negative,possible_future_training_example,0.6146804094314575,low_to_moderate_morphology_score,manual_negative_with_nonhigh_cnn_score,not_primary_cnn_error,0.476606,0.476606,0.3207268799151269,0.9080648829194361,1.811602220316102,30,high,true,Broad noisy period-ambiguous structure without a convincing event family; reject from candidate queue.,complete_codex_visual_review
gatevetter_v0_2_batch_6_manual_review,2026-06-22,EPIC_211635232,variable_or_possible_eb,negative,possible_future_training_example,0.7432163953781128,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.374447,0.05,1.3433085116238146,,,21,period_ambiguous,false,Broad coherent modulation with period ambiguity and no clean transit isolation; more consistent with variable/EB contamination than a planet candidate.,complete_codex_visual_review
gatevetter_v0_2_batch_6_manual_review,2026-06-22,EPIC_211693443,false_positive_eb_or_variable,negative,possible_future_training_example,0.8810192942619324,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,1.1528035463141155,,,15,period_ambiguous,false,Very strong coherent EB-like modulation with deep primary/secondary structure; reject sanity remains valid.,complete_codex_visual_review
gatevetter_v0_2_batch_6_manual_review,2026-06-22,EPIC_211923932,false_positive_eb_or_variable,negative,possible_future_training_example,0.901690661907196,very_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.5496344034075361,,,21,period_ambiguous,false,Periodic sawtooth/variable morphology and period ambiguity dominate over any transit-like interpretation.,complete_codex_visual_review
gatevetter_v0_2_batch_6_manual_review,2026-06-22,EPIC_211813818,false_positive_eb_or_variable,negative,possible_future_training_example,0.768168032169342,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,1.2912502013786649,,,15,period_ambiguous,false,Variable raw light curve with period ambiguity and secondary/phase structure; not a missed planet candidate.,complete_codex_visual_review
gatevetter_v0_2_batch_6_manual_review,2026-06-22,EPIC_211346827,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7843966484069824,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.8221503985621377,,,32,period_ambiguous,false,Low-SNR ambiguous folded feature with no reliable transit family in the event stack.,complete_codex_visual_review
gatevetter_v0_2_batch_6_manual_review,2026-06-22,EPIC_211578168,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8359324336051941,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.47568052531292465,,,29,period_ambiguous,false,"Isolated narrow feature in a period-ambiguous, systematics-dominated light curve; reject remains valid.",complete_codex_visual_review
gatevetter_v0_2_batch_6_manual_review,2026-06-22,EPIC_211927125,false_positive_eb_or_variable,negative,possible_future_training_example,0.9317942261695862,very_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.539307,0.35,3.4025202039182276,,,21,period_ambiguous,false,"Large coherent sinusoidal modulation and broad eclipse-like folded shape are variable/EB-like, not planet-like.",complete_codex_visual_review
gatevetter_v0_2_batch_6_manual_review,2026-06-22,EPIC_211940500,reject_as_noise_or_artifact,negative,possible_future_training_example,0.9306262731552124,very_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.538782,0.35,0.8725514010586294,,,33,period_ambiguous,false,Tiny narrow feature with unavailable odd/even evidence and period ambiguity; no candidate-like recovery.,complete_codex_visual_review
gatevetter_v0_2_batch_6_manual_review,2026-06-22,EPIC_211428897,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8146892189979553,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.48661,0.35,2.1699028164578213,,,15,period_ambiguous,false,Systematics-dominated raw trend and isolated narrow dip without trustworthy support; reject remains valid.,complete_codex_visual_review
gatevetter_v0_2_batch_6_manual_review,2026-06-22,EPIC_211599622,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7804560661315918,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.471205,0.35,1.651706169157021,,,26,period_ambiguous,false,Weak period-ambiguous feature in noisy folded views with no convincing repeatable event stack.,complete_codex_visual_review
gatevetter_v0_2_batch_6_manual_review,2026-06-22,EPIC_211700210,reject_as_noise_or_artifact,negative,possible_future_training_example,0.816519558429718,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.487434,0.35,0.8585726119337133,,,24,period_ambiguous,false,Noisy period-ambiguous folded signal and inconsistent event-stack support; no missed candidate-like signal.,complete_codex_visual_review
gatevetter_v0_2_batch_7_manual_review,2026-06-22,EPIC_211959909,uncertain_hold_positive,hold,exclude_for_now,0.7090475559234619,moderate_high_morphology_score,manual_hold_excluded_from_training_for_now,not_error_hold_case,0.559071,0.55,1.770029155350045,0.9013999607307065,0.607799282001473,14,moderate,true,"Repeatable transit-like dip is visible at the trusted refreshed period, but raw variability, OOT variability, and weak primary SNR keep it as a positive hold only.",complete_codex_visual_review
gatevetter_v0_2_batch_7_manual_review,2026-06-22,EPIC_211769243,variable_or_possible_eb,negative,possible_future_training_example,0.6774837970733643,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.516774,0.516774,7.327026836423819,,,21,period_ambiguous,false,Strong coherent stellar variability and period ambiguity dominate; the narrow folded feature is not clean candidate-like evidence.,complete_codex_visual_review
gatevetter_v0_2_batch_7_manual_review,2026-06-22,EPIC_200008977,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7461224794387817,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.515755,0.515755,0.14207122773460876,0.6556387738445453,3.9037779419150627,25,low,true,Sparse noisy events and inconsistent event-stack support do not show a reliable repeatable transit signal.,complete_codex_visual_review
gatevetter_v0_2_batch_7_manual_review,2026-06-22,EPIC_211980815,variable_or_possible_eb,negative,possible_future_training_example,0.6702978610992432,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.510811,0.510811,5.647681292796993,,,17,period_ambiguous,false,Coherent long-period variability with period ambiguity and only a tiny folded dip; not a planet-candidate hold.,complete_codex_visual_review
gatevetter_v0_2_batch_7_manual_review,2026-06-22,EPIC_211485234,variable_or_possible_eb,negative,possible_future_training_example,0.6702479124069214,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.509685,0.509685,4.968130299882084,,,25,period_ambiguous,false,"Large sinusoidal variability, period ambiguity, and secondary/phase structure outweigh the primary-dip evidence.",complete_codex_visual_review
gatevetter_v0_2_batch_7_manual_review,2026-06-22,EPIC_211811904,variable_or_possible_eb,negative,possible_future_training_example,0.6565333604812622,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.502954,0.502954,4.624127258244515,,,29,period_ambiguous,false,Strong variable-star morphology with period ambiguity and weak transit isolation; exclude from candidate queue.,complete_codex_visual_review
gatevetter_v0_2_batch_7_manual_review,2026-06-22,EPIC_211421801,variable_or_possible_eb,negative,possible_future_training_example,0.5765455961227417,low_to_moderate_morphology_score,manual_negative_with_nonhigh_cnn_score,not_primary_cnn_error,0.499446,0.499446,3.0403082903789618,0.9005631518110161,0.5412481018294314,16,moderate,true,Broad EB/variable-like folded morphology and high OOT-to-depth keep this out of candidate-like promotion.,complete_codex_visual_review
gatevetter_v0_2_batch_7_manual_review,2026-06-22,EPIC_211799289,variable_or_possible_eb,negative,possible_future_training_example,0.5998400449752808,low_to_moderate_morphology_score,manual_negative_with_nonhigh_cnn_score,not_primary_cnn_error,0.449928,0.449928,3.6337263834564344,0.7469050602978896,0.5618096888531324,18,moderate,true,Broad variable/EB-like phased structure with OOT variability; not a clean transit candidate.,complete_codex_visual_review
gatevetter_v0_2_batch_7_manual_review,2026-06-22,EPIC_211804680,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8387136459350586,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.7743913487867308,,,31,period_ambiguous,false,Systematics-dominated raw trend and weak ambiguous folded feature; reject sanity remains valid.,complete_codex_visual_review
gatevetter_v0_2_batch_7_manual_review,2026-06-22,EPIC_211584718,reject_as_noise_or_artifact,negative,possible_future_training_example,0.833813488483429,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.7394534749142662,,,31,period_ambiguous,false,Noisy period-ambiguous folded feature without reliable event-stack support.,complete_codex_visual_review
gatevetter_v0_2_batch_7_manual_review,2026-06-22,EPIC_212019055,false_positive_eb_or_variable,negative,possible_future_training_example,0.8742818832397461,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.450701549464447,0.9748205512170872,18.737352609366077,19,moderate,true,Very deep coherent eclipsing/variable morphology with strong secondary structure; not planet-like.,complete_codex_visual_review
gatevetter_v0_2_batch_7_manual_review,2026-06-22,EPIC_211790174,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8385383486747742,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.41661412077468146,,,29,period_ambiguous,false,Low-SNR ambiguous folded feature with no candidate-like repeatable transit family.,complete_codex_visual_review
gatevetter_v0_2_batch_7_manual_review,2026-06-22,EPIC_211790348,reject_as_noise_or_artifact,negative,possible_future_training_example,0.787287712097168,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.622999527738648,,,31,period_ambiguous,false,Period-ambiguous noisy spike structure and no convincing transit evidence.,complete_codex_visual_review
gatevetter_v0_2_batch_7_manual_review,2026-06-22,EPIC_211990732,reject_as_noise_or_artifact,negative,possible_future_training_example,0.879393994808197,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.515727,0.35,1.2233713458860902,,,26,period_ambiguous,false,"Systematics/noise-dominated folded view with weak, ambiguous features only.",complete_codex_visual_review
gatevetter_v0_2_batch_7_manual_review,2026-06-22,EPIC_211957146,variable_or_possible_eb,negative,possible_future_training_example,0.843381404876709,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.499522,0.35,0.9367477147314215,,,24,period_ambiguous,false,Large coherent variability and EB-like folded/event-stack morphology; reject from planet-candidate queue.,complete_codex_visual_review
gatevetter_v0_2_batch_7_manual_review,2026-06-22,EPIC_211486822,variable_or_possible_eb,negative,possible_future_training_example,0.7809110879898071,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.65141,0.35,1.9871757134471035,0.9666748574462758,0.2626685814189502,25,low,true,Raw light curve shows coherent variability and the folded feature is too weak for candidate-like recovery.,complete_codex_visual_review
gatevetter_v0_2_batch_7_manual_review,2026-06-22,EPIC_211899798,reject_as_noise_or_artifact,negative,possible_future_training_example,0.844186544418335,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.499884,0.35,0.6392668686940652,,,29,period_ambiguous,false,Noisy period-ambiguous narrow feature with no reliable supporting event stack.,complete_codex_visual_review
gatevetter_v0_2_batch_7_manual_review,2026-06-22,EPIC_211378170,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8087126612663269,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.483921,0.35,0.7020343395379749,,,29,period_ambiguous,false,Weak ambiguous folded dip in a systematics-dominated light curve; no missed candidate-like signal.,complete_codex_visual_review
gatevetter_v0_2_batch_8_manual_review,2026-06-23,EPIC_211349119,variable_or_possible_eb,negative,possible_future_training_example,0.6535662412643433,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.534105,0.534105,1.420369346374855,0.9212988024973964,0.9417661816338011,25,low,true,Trusted refreshed period but folded/zoom views are dominated by variable-like structure and high OOT-to-depth; not a clean transit candidate.,complete_codex_visual_review
gatevetter_v0_2_batch_8_manual_review,2026-06-23,EPIC_200008725,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7671298384666443,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.525208,0.525208,0.026227251829371252,0.6783810104844278,26.60564738825306,28,low,true,No reliable repeatable transit signal in noisy K2 views; event stack is sparse and inconsistent.,complete_codex_visual_review
gatevetter_v0_2_batch_8_manual_review,2026-06-23,EPIC_211889082,uncertain_hold_period_ambiguous,hold,exclude_for_now,0.6996341943740845,moderate_high_morphology_score,manual_hold_excluded_from_training_for_now,not_error_hold_case,0.482963,0.482963,5.001946095525592,,,15,period_ambiguous,false,"Broad transit-like dip is visible, but period ambiguity, strong raw variability, and missing cross-checks keep it excluded from promotion and training.",complete_codex_visual_review
gatevetter_v0_2_batch_8_manual_review,2026-06-23,EPIC_211626213,variable_or_possible_eb,negative,possible_future_training_example,0.6787263751029968,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.465427,0.465427,676.4469253091048,,,21,period_ambiguous,false,Strong raw variability and sharp period-ambiguous folded feature are more consistent with variable or EB contamination than a planet candidate.,complete_codex_visual_review
gatevetter_v0_2_batch_8_manual_review,2026-06-23,EPIC_211377847,variable_or_possible_eb,negative,possible_future_training_example,0.5025738477706909,low_to_moderate_morphology_score,manual_negative_with_nonhigh_cnn_score,not_primary_cnn_error,0.426158,0.426158,1.8562367357515293,0.9540918874141092,0.5299260629263871,25,moderate,true,Broad variable/EB-like phase structure and OOT variability dominate the candidate-looking dip.,complete_codex_visual_review
gatevetter_v0_2_batch_8_manual_review,2026-06-23,EPIC_212015640,reject_as_noise_or_artifact,negative,possible_future_training_example,0.5273072719573975,low_to_moderate_morphology_score,manual_negative_with_nonhigh_cnn_score,not_primary_cnn_error,0.277288,0.05,0.17243694362792322,,,29,period_ambiguous,false,Duration-fraction hold with weak/noisy folded evidence and no convincing repeatable transit family.,complete_codex_visual_review
gatevetter_v0_2_batch_8_manual_review,2026-06-23,EPIC_212034839,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8320125341415405,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.7821613001892695,,,28,period_ambiguous,false,Period-ambiguous noisy folded feature with no reliable event-stack support; reject sanity remains valid.,complete_codex_visual_review
gatevetter_v0_2_batch_8_manual_review,2026-06-23,EPIC_200008962,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8054315447807312,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.31693515227520774,,,28,period_ambiguous,false,Noisy K2 signal with sparse inconsistent event stack and no candidate-like recovery.,complete_codex_visual_review
gatevetter_v0_2_batch_8_manual_review,2026-06-23,EPIC_211825860,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7451095581054688,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.4825541934382217,,,28,period_ambiguous,false,Systematics-dominated raw trend and weak ambiguous folded feature; no missed candidate-like signal.,complete_codex_visual_review
gatevetter_v0_2_batch_8_manual_review,2026-06-23,EPIC_211499454,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7390854954719543,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.632775728972199,,,28,period_ambiguous,false,Low-SNR ambiguous folded dip with no reliable supporting transit family.,complete_codex_visual_review
gatevetter_v0_2_batch_8_manual_review,2026-06-23,EPIC_211507490,false_positive_eb_or_variable,negative,possible_future_training_example,0.8334931135177612,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.0,0.0,0.17135117354668689,,,32,period_ambiguous,false,Phase structure and secondary/odd-even context are EB/variable-like rather than planet-like.,complete_codex_visual_review
gatevetter_v0_2_batch_8_manual_review,2026-06-23,EPIC_211499472,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8611424565315247,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.507514,0.35,0.7758822957788514,,,28,period_ambiguous,false,High-CNN weak reject remains noise/systematics dominated with ambiguous period support.,complete_codex_visual_review
gatevetter_v0_2_batch_8_manual_review,2026-06-23,EPIC_200008785,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8669130206108093,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.510111,0.35,0.7329195049679315,,,27,period_ambiguous,false,Noisy K2 packet with sparse event stack and no stable transit-like recurrence.,complete_codex_visual_review
gatevetter_v0_2_batch_8_manual_review,2026-06-23,EPIC_211566160,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8258071541786194,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.451613,0.35,0.8050540701330909,,,30,period_ambiguous,false,Period-ambiguous cadence-like banding and unavailable odd/even evidence; no clean transit signal.,complete_codex_visual_review
gatevetter_v0_2_batch_8_manual_review,2026-06-23,EPIC_211977134,reject_as_noise_or_artifact,negative,possible_future_training_example,0.7794129848480225,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.470736,0.35,1.0923859434781442,,,30,period_ambiguous,false,Weak ambiguous folded feature in a systematics-dominated light curve; reject remains valid.,complete_codex_visual_review
gatevetter_v0_2_batch_8_manual_review,2026-06-23,EPIC_211780791,reject_as_noise_or_artifact,negative,possible_future_training_example,0.8432753682136536,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.499474,0.35,0.6349188342644919,,,30,period_ambiguous,false,Long-period ambiguous spike/noise morphology without reliable candidate-like support.,complete_codex_visual_review
gatevetter_v0_2_batch_9_manual_review,2026-06-23,EPIC_211431812,variable_or_possible_eb,negative,possible_future_training_example,0.6944165229797363,moderate_high_morphology_score,manual_negative_vs_cnn_positive_morphology,cnn_morphology_false_positive_or_overcall,0.580244,0.55,4.773446555354443,0.7855084360125588,0.5259506550259003,17,low,true,Large coherent raw variability and secondary/phase structure dominate the shallow folded dip; not a clean planet-like hold.,complete_codex_visual_review
