star_id,y_star,score_max,score_top10mean,score_median_top10
EPIC_212111327,1,0.8056546,0.777686357498169,0.7786068916320801
EPIC_212111382,0,0.5515163,0.5431190729141235,0.5421844720840454
EPIC_212111398,0,0.5810667,0.5660838484764099,0.5618531107902527
EPIC_212111402,0,0.5834818,0.5633224844932556,0.5650303959846497
EPIC_212111418,0,0.60806245,0.5844637751579285,0.5841146111488342
EPIC_212111453,0,0.5383691,0.4415086805820465,0.4374242126941681
EPIC_212111532,0,0.55742,0.5363079309463501,0.5390849113464355
EPIC_212111535,0,0.56315756,0.5107128024101257,0.5280067920684814
EPIC_212111554,1,0.6050618,0.5824815630912781,0.5853005647659302
EPIC_212111573,1,0.56825167,0.5540493726730347,0.5538488030433655
EPIC_212111578,0,0.5803267,0.5454076528549194,0.5566949844360352
EPIC_212111683,0,0.614735,0.5906378626823425,0.5871410369873047
EPIC_212111687,0,0.6828632,0.575543999671936,0.5401619672775269
EPIC_212111690,0,0.56531477,0.52603679895401,0.5518329739570618
EPIC_212111715,0,0.627146,0.5830923914909363,0.5792943835258484
EPIC_212111770,0,0.59933066,0.556965708732605,0.5737692713737488
EPIC_212111822,0,0.43407816,0.3544493317604065,0.3541768789291382
EPIC_212111829,0,0.6049535,0.5710185170173645,0.5674875378608704
EPIC_212111862,0,0.55703974,0.5355046987533569,0.5381886959075928
EPIC_212111919,0,0.56465966,0.5365988612174988,0.5369012951850891
EPIC_212111942,0,0.7208134,0.6074026823043823,0.5968445539474487
EPIC_212112033,0,0.5748215,0.5409227609634399,0.5631124377250671
EPIC_212112038,0,0.5878949,0.5623887777328491,0.5591865181922913
EPIC_212112039,0,0.58180773,0.5562635660171509,0.5571233630180359
EPIC_212112041,0,0.5781493,0.5548708438873291,0.5604861378669739
EPIC_212112068,0,0.6113001,0.5908535718917847,0.5912957191467285
EPIC_212112081,0,0.5423802,0.4261344075202942,0.4038662910461426
EPIC_212112086,0,0.5996031,0.5716636776924133,0.5620487928390503
EPIC_212112097,0,0.6002078,0.5586884021759033,0.5474381446838379
EPIC_212112105,0,0.5923091,0.5738566517829895,0.5770602226257324
EPIC_212112108,0,0.56835103,0.5572397112846375,0.5592849254608154
EPIC_212112175,0,0.60480064,0.5810627341270447,0.5801616907119751
EPIC_212112183,0,0.62005174,0.5728167295455933,0.5653811097145081
EPIC_212112264,0,0.5822608,0.5448427796363831,0.5652328729629517
EPIC_212112291,0,0.5909945,0.5585163831710815,0.5412723422050476
EPIC_212112315,0,0.6023556,0.5207869410514832,0.5252976417541504
EPIC_212112317,0,0.5778994,0.5642861127853394,0.5633140206336975
EPIC_212112321,1,0.6437532,0.5841192007064819,0.5772206783294678
EPIC_212112327,0,0.61883765,0.5071209669113159,0.5203556418418884
EPIC_212112379,1,0.63497823,0.5551784634590149,0.5472447872161865
EPIC_212112423,0,0.5704159,0.5503908395767212,0.5509164333343506
EPIC_212112465,0,0.6141533,0.5199635624885559,0.5236773490905762
EPIC_212112522,1,0.61949456,0.5785545110702515,0.5644018650054932
EPIC_212112525,1,0.5746591,0.5662184953689575,0.5703868269920349
EPIC_212112533,0,0.57225776,0.5473613739013672,0.5541337728500366
EPIC_212112572,0,0.56831974,0.560712456703186,0.5612889528274536
EPIC_212112578,0,0.6081599,0.5533475875854492,0.5588796734809875
EPIC_212112611,1,0.5926687,0.5729486346244812,0.5762008428573608
EPIC_212112631,0,0.565257,0.5495389699935913,0.5484961271286011
EPIC_212112632,0,0.584361,0.5674556493759155,0.5652203559875488
EPIC_212112639,0,0.6391945,0.6128801703453064,0.6119657158851624
EPIC_212112690,0,0.57277626,0.5508222579956055,0.5495722889900208
EPIC_212112692,0,0.61595076,0.5869685411453247,0.5804448127746582
EPIC_212112700,0,0.57404447,0.5539873242378235,0.5603654384613037
EPIC_212112752,1,0.5904401,0.559212327003479,0.5580060482025146
EPIC_212112782,0,0.575812,0.5660725831985474,0.5696780681610107
EPIC_212112843,0,0.5327523,0.4567263722419739,0.47301915287971497
EPIC_212112844,1,0.58429646,0.5751419067382812,0.5754218101501465
EPIC_212112849,0,0.59319717,0.5579913854598999,0.5580098628997803
EPIC_212112888,0,0.6096738,0.5933369398117065,0.591858446598053
EPIC_212112906,0,0.560933,0.5505675077438354,0.5523288249969482
EPIC_212112918,0,0.58661306,0.5618526339530945,0.5671281814575195
EPIC_212112933,0,0.44141975,0.4183581471443176,0.41329658031463623
EPIC_212113109,0,0.60079634,0.5436530113220215,0.542012095451355
EPIC_212113124,0,0.57813376,0.5749708414077759,0.575255811214447
EPIC_212113146,0,0.5592325,0.5002565383911133,0.5067312121391296
EPIC_212113197,0,0.58165133,0.559165894985199,0.5562194585800171
EPIC_212113212,0,0.640401,0.6000696420669556,0.5826621055603027
EPIC_212113749,0,0.5915735,0.5539318323135376,0.5746718645095825
EPIC_212113758,0,0.6011996,0.5705958604812622,0.5677022933959961
EPIC_212113770,0,0.5536852,0.5262366533279419,0.5349261164665222
EPIC_212113781,0,0.5829358,0.558782696723938,0.5542953014373779
EPIC_212113825,1,0.6378867,0.6256284713745117,0.6258708238601685
EPIC_212113866,0,0.65307987,0.5807362794876099,0.5676620006561279
EPIC_212113915,1,0.670136,0.6376908421516418,0.6500356197357178
EPIC_212114056,0,0.5874826,0.5654921531677246,0.5691218972206116
EPIC_212114132,1,0.64181125,0.5882376432418823,0.5583170056343079
EPIC_212114136,1,0.6704271,0.5501338243484497,0.5100048780441284
EPIC_212114192,0,0.554201,0.5315371751785278,0.5343420505523682
EPIC_212114198,0,0.7362672,0.6428554654121399,0.6184756755828857
EPIC_212114209,0,0.5948405,0.5809856653213501,0.5816102623939514
EPIC_212114276,0,0.5944696,0.5687472820281982,0.5596081018447876
EPIC_212114290,0,0.5967504,0.5541889071464539,0.5558469891548157
EPIC_212114305,0,0.7551793,0.5428024530410767,0.4835948944091797
EPIC_212114333,0,0.55733585,0.5439304113388062,0.5439634323120117
EPIC_212114350,0,0.5805181,0.5596657991409302,0.5645294189453125
EPIC_212114364,0,0.60829026,0.5756762027740479,0.5661598443984985
EPIC_212114371,0,0.59042346,0.5710532665252686,0.5709882974624634
EPIC_212114373,0,0.5803963,0.5580475330352783,0.563023567199707
EPIC_212114383,0,0.5803902,0.5485943555831909,0.5575690269470215
EPIC_212114407,1,0.5700048,0.5531287789344788,0.550751805305481
EPIC_212114477,0,0.55679464,0.5498563051223755,0.5501796007156372
EPIC_212114568,1,0.6013235,0.5527909398078918,0.569149374961853
EPIC_212114573,1,0.57343435,0.4794148802757263,0.46481937170028687
EPIC_212114592,1,0.6669427,0.5790640115737915,0.563869833946228
EPIC_212114620,0,0.5897835,0.5743364095687866,0.5765316486358643
EPIC_212114624,0,0.63295364,0.5763496160507202,0.5723937153816223
EPIC_212114698,0,0.5834623,0.5692992806434631,0.570528507232666
EPIC_212114700,0,0.574275,0.5213366746902466,0.5596544742584229
EPIC_212114726,0,0.72124153,0.6012744903564453,0.5671825408935547
EPIC_212114753,0,0.60185486,0.556225061416626,0.5586402416229248
EPIC_212114784,0,0.6316259,0.5693669319152832,0.5621833205223083
EPIC_212114798,1,0.5702189,0.5639628171920776,0.5650925636291504
EPIC_212114906,0,0.5577599,0.5499660968780518,0.5498345494270325
EPIC_212114917,1,0.5573235,0.5473311543464661,0.5471919775009155
EPIC_212114923,1,0.56040174,0.5231168270111084,0.5363866686820984
EPIC_212114941,0,0.5935591,0.5707446336746216,0.5800964832305908
EPIC_212114961,0,0.5743047,0.5256985425949097,0.5551429986953735
EPIC_212114991,0,0.4440367,0.39658403396606445,0.4078289866447449
EPIC_212115006,1,0.5795063,0.5624436140060425,0.5625596046447754
EPIC_212115017,0,0.5745934,0.5476548075675964,0.5564751625061035
EPIC_212115053,0,0.6204822,0.5744906663894653,0.5759387612342834
EPIC_212115198,1,0.56628036,0.5569718480110168,0.5582746267318726
EPIC_212115200,0,0.5543401,0.5512539744377136,0.5520557165145874
EPIC_212115220,0,0.5297972,0.4799220561981201,0.48889684677124023
EPIC_212115221,0,0.56688696,0.5482384562492371,0.5578529834747314
EPIC_212115237,0,0.5768281,0.5433586835861206,0.5529830455780029
EPIC_212115293,0,0.65009296,0.5976099371910095,0.5939215421676636
EPIC_212115300,0,0.5622647,0.5529680252075195,0.555403470993042
EPIC_212115504,0,0.55422044,0.5263893008232117,0.5309891700744629
EPIC_212115527,0,0.6359414,0.5457805395126343,0.5399008393287659
EPIC_212115533,1,0.56287795,0.5358892679214478,0.5411403179168701
EPIC_212115552,0,0.6592117,0.5796523094177246,0.5640034079551697
EPIC_212115629,0,0.60965073,0.5531060099601746,0.5458508729934692
EPIC_212115633,0,0.59489787,0.5532175302505493,0.5527190566062927
EPIC_212115652,1,0.5599431,0.5513371825218201,0.5504266619682312
EPIC_212115681,1,0.42876852,0.3109206557273865,0.2982095777988434
EPIC_212115700,0,0.7333044,0.5955348610877991,0.5613440275192261
EPIC_212115725,0,0.608821,0.5846924781799316,0.5793768763542175
EPIC_212115764,0,0.60447943,0.5924757719039917,0.5925493240356445
EPIC_212115784,0,0.6121199,0.6029281616210938,0.6040502190589905
EPIC_212115947,0,0.6306375,0.5932153463363647,0.5862123370170593
EPIC_212116012,1,0.60395604,0.5721801519393921,0.5714200735092163
EPIC_212116053,0,0.5785027,0.471991628408432,0.5342590808868408
EPIC_212116079,0,0.56448245,0.5052077174186707,0.49179360270500183
EPIC_212116101,0,0.59799194,0.5326092839241028,0.5437206029891968
EPIC_212116151,0,0.5856524,0.5619861483573914,0.5605072975158691
EPIC_212116234,0,0.6087072,0.5332401394844055,0.5342454314231873
EPIC_212116238,0,0.6041906,0.5464601516723633,0.5343496203422546
EPIC_212116281,0,0.57089,0.56157386302948,0.5612817406654358
EPIC_212116318,0,0.59200025,0.5672039985656738,0.5659573078155518
EPIC_212116340,0,0.5547685,0.5499919056892395,0.5503482818603516
EPIC_212116476,0,0.55930793,0.5440806150436401,0.5426250696182251
EPIC_212116500,0,0.57481945,0.556760311126709,0.5567929744720459
EPIC_212116517,0,0.5931179,0.5529448390007019,0.5603888034820557
EPIC_212116574,1,0.58771694,0.553535521030426,0.5500080585479736
EPIC_212116595,0,0.57162213,0.5596825480461121,0.5586293935775757
EPIC_212116647,0,0.5855051,0.5522951483726501,0.5448558330535889
EPIC_212116680,0,0.6031685,0.5734306573867798,0.5675803422927856
EPIC_212116681,0,0.668673,0.5878336429595947,0.5578441619873047
EPIC_212116735,1,0.5983269,0.5659750699996948,0.5657335519790649
EPIC_212116747,0,0.58597505,0.5516887307167053,0.5566053986549377
EPIC_212116788,0,0.55726355,0.5424374341964722,0.5423532128334045
EPIC_212116899,0,0.5746386,0.564944863319397,0.5669246912002563
EPIC_212116962,0,0.6668595,0.5853489637374878,0.5477070808410645
EPIC_212116972,0,0.60491574,0.5786684155464172,0.5816283226013184
EPIC_212117011,1,0.5765867,0.5566970109939575,0.5579862594604492
EPIC_212117020,0,0.5807222,0.5620432496070862,0.5605701208114624
EPIC_212117039,0,0.5349928,0.48711562156677246,0.48453158140182495
EPIC_212117085,0,0.5612706,0.550877571105957,0.5517014265060425
EPIC_212117124,0,0.6859461,0.5908373594284058,0.5752739906311035
EPIC_212117147,0,0.5662201,0.5436705946922302,0.547112762928009
EPIC_212117162,1,0.71829176,0.6048349738121033,0.5800880789756775
EPIC_212117285,0,0.58898664,0.5642755627632141,0.5670210123062134
EPIC_212117317,0,0.61525106,0.5898831486701965,0.5905838012695312
EPIC_212117331,0,0.5828459,0.5671912431716919,0.570523738861084
EPIC_212117357,0,0.5508683,0.5355051159858704,0.5466971397399902
EPIC_212117360,0,0.61255985,0.5730579495429993,0.5708547234535217
EPIC_212117438,0,0.6287796,0.5968328714370728,0.5953933000564575
EPIC_212117448,0,0.6973256,0.5846067667007446,0.5463235378265381
EPIC_212117568,0,0.52578974,0.5065523386001587,0.5065908432006836
EPIC_212117617,0,0.63194174,0.6080120205879211,0.5996702909469604
EPIC_212117621,0,0.6281661,0.5721831321716309,0.5681445598602295
EPIC_212117640,0,0.6944708,0.609562337398529,0.5828949213027954
EPIC_212117659,0,0.58810854,0.5606887340545654,0.5708376169204712
EPIC_212117702,1,0.6109257,0.5878592729568481,0.5912098288536072
EPIC_212117708,0,0.6118227,0.5703900456428528,0.5839962959289551
EPIC_212117829,0,0.575693,0.5475224852561951,0.5504088401794434
EPIC_212117869,0,0.57720375,0.5535794496536255,0.5552946329116821
EPIC_212117874,0,0.60252494,0.5813579559326172,0.5803905725479126
EPIC_212117908,0,0.6354483,0.5631581544876099,0.5545637607574463
EPIC_212117924,0,0.6112332,0.5850957632064819,0.5942777395248413
EPIC_212117960,0,0.58193535,0.5646398663520813,0.5628623962402344
EPIC_212118049,0,0.6059694,0.5880244374275208,0.6016631126403809
EPIC_212118086,0,0.5670457,0.5474634766578674,0.5499471426010132
EPIC_212118108,1,0.5646287,0.5573257207870483,0.5573626756668091
EPIC_212118130,0,0.61851835,0.5453507900238037,0.5422180891036987
EPIC_212118139,0,0.59063566,0.567510187625885,0.5686045289039612
EPIC_212118143,0,0.58993876,0.5484799146652222,0.5565741062164307
EPIC_212118311,1,0.61355793,0.5332818031311035,0.5561279058456421
EPIC_212118339,0,0.5994346,0.5653895139694214,0.5690409541130066
EPIC_212118357,0,0.5931171,0.5668231248855591,0.5722358226776123
EPIC_212118469,0,0.58353055,0.5112662315368652,0.5454959869384766
EPIC_212118491,0,0.6089425,0.5476995706558228,0.5673193335533142
EPIC_212118494,0,0.5694041,0.5499271750450134,0.5471125841140747
EPIC_212118534,0,0.58102715,0.5639256834983826,0.5633091926574707
EPIC_212118622,0,0.60629475,0.5822466015815735,0.5759124755859375
EPIC_212118645,0,0.640203,0.5918564796447754,0.5787087678909302
EPIC_212118740,0,0.6026216,0.5925491452217102,0.5969063639640808
EPIC_212118834,0,0.6467877,0.6249362826347351,0.6296148300170898
EPIC_212118848,1,0.61778665,0.5927020311355591,0.5966405272483826
EPIC_212118855,0,0.5429503,0.419773668050766,0.4259434938430786
EPIC_212118899,0,0.5802534,0.54411780834198,0.5688934922218323
EPIC_212118932,0,0.59041625,0.5790191292762756,0.5781981348991394
EPIC_212118957,0,0.60342884,0.5683943033218384,0.5659372806549072
EPIC_212119012,0,0.5550734,0.5401706099510193,0.5417006611824036
EPIC_212119026,0,0.5609877,0.5394338369369507,0.5489640235900879
EPIC_212119054,0,0.58686554,0.5712589025497437,0.569340705871582
EPIC_212119056,0,0.56886435,0.5575534105300903,0.5572026968002319
EPIC_212119062,0,0.61540425,0.5177234411239624,0.5219889879226685
EPIC_212119063,0,0.58973294,0.5394359827041626,0.5467084646224976
EPIC_212119114,0,0.59493387,0.5697585344314575,0.5668072700500488
EPIC_212119116,1,0.58173466,0.5643965005874634,0.5637731552124023
EPIC_212119244,0,0.57546014,0.5274155139923096,0.5191898345947266
EPIC_212119259,0,0.6009499,0.5706853270530701,0.5735151767730713
EPIC_212119288,0,0.575203,0.5281433463096619,0.5432963371276855
EPIC_212119372,0,0.5735636,0.5658636093139648,0.5651017427444458
EPIC_212119523,0,0.56152046,0.5338354706764221,0.5429720878601074
EPIC_212119561,0,0.60736644,0.5712788701057434,0.5710607171058655
EPIC_212119741,0,0.625159,0.5717762112617493,0.5602415800094604
EPIC_212119777,0,0.60647804,0.5384818315505981,0.5368334650993347
EPIC_212119781,1,0.6190628,0.5749278664588928,0.5712978839874268
EPIC_212119822,1,0.6103682,0.5594381093978882,0.5646625757217407
EPIC_212119851,1,0.58562195,0.542091429233551,0.5394244194030762
EPIC_212119881,0,0.5720644,0.5562273263931274,0.5559131503105164
EPIC_212119889,1,0.5768733,0.5449274778366089,0.5444163084030151
EPIC_212119899,1,0.5618502,0.5555676817893982,0.5550209283828735
EPIC_212119949,0,0.56784534,0.5424893498420715,0.5502523183822632
EPIC_212119975,1,0.62093496,0.6017032861709595,0.6040655970573425
EPIC_212120051,1,0.598755,0.5878936648368835,0.5879205465316772
EPIC_212120135,1,0.7533561,0.6959404349327087,0.6956146955490112
EPIC_212120219,1,0.59836495,0.582526683807373,0.5868022441864014
EPIC_212120235,0,0.6772231,0.5937244296073914,0.5569726824760437
EPIC_212120283,1,0.55718845,0.5419667959213257,0.5467025637626648
EPIC_212120297,0,0.55542207,0.5491111874580383,0.5499368906021118
EPIC_212120301,0,0.5498385,0.5147976875305176,0.5094722509384155
EPIC_212120319,0,0.57507366,0.5458318591117859,0.5497825145721436
EPIC_212120343,0,0.5720848,0.5360845327377319,0.5317702293395996
EPIC_212120355,0,0.55181813,0.5444219708442688,0.5440096259117126
EPIC_212120395,0,0.66207457,0.6022708415985107,0.5891945958137512
EPIC_212120407,0,0.59557414,0.563618540763855,0.5702522993087769
EPIC_212120476,0,0.56215715,0.48954352736473083,0.4808390736579895
EPIC_212120537,0,0.5646547,0.5276033878326416,0.5207976698875427
EPIC_212120568,0,0.6010387,0.5648902654647827,0.5635513663291931
EPIC_212120625,0,0.6030141,0.5828872919082642,0.5818418860435486
EPIC_212120688,0,0.5896126,0.5849510431289673,0.5855274200439453
EPIC_212120773,0,0.66025436,0.5933135151863098,0.5806596279144287
EPIC_212120788,0,0.5514321,0.4587687849998474,0.43166661262512207
EPIC_212120805,0,0.6040523,0.5782188177108765,0.5790606737136841
EPIC_212120842,1,0.6104195,0.5854759216308594,0.5816572904586792
EPIC_212120875,0,0.58796674,0.5658789873123169,0.5636197328567505
EPIC_212120904,1,0.57713115,0.5691516399383545,0.568450927734375
EPIC_212121027,0,0.5594565,0.5006908178329468,0.4994664490222931
EPIC_212121068,0,0.61763775,0.5752272009849548,0.5776152610778809
EPIC_212121121,0,0.57741547,0.5672956705093384,0.5669408440589905
EPIC_212121127,0,0.6246197,0.5923973321914673,0.5842976570129395
EPIC_212121145,0,0.59704125,0.5255333185195923,0.5375006198883057
EPIC_212121184,0,0.64801574,0.6055909991264343,0.6149590015411377
EPIC_212121205,0,0.63857377,0.5923997759819031,0.5827628374099731
EPIC_212121211,0,0.5717083,0.542148768901825,0.5434427261352539
EPIC_212121218,0,0.59958917,0.5837308168411255,0.5833948850631714
EPIC_212121239,0,0.5595454,0.5529563426971436,0.5525021553039551
EPIC_212121253,0,0.5375955,0.4877334535121918,0.4785510003566742
EPIC_212121259,1,0.5999899,0.574340283870697,0.5696495771408081
EPIC_212121350,0,0.55501366,0.5317766070365906,0.5318675637245178
EPIC_212121401,0,0.6063788,0.5712337493896484,0.5691801309585571
EPIC_212121414,0,0.5683954,0.5593329668045044,0.5632344484329224
EPIC_212121416,0,0.47005272,0.4283224940299988,0.44085830450057983
EPIC_212121477,1,0.6033145,0.5477205514907837,0.5729604363441467
EPIC_212121500,1,0.60225034,0.5883526802062988,0.586054265499115
EPIC_212121537,0,0.59377897,0.5366225838661194,0.5323417782783508
EPIC_212121740,0,0.5833137,0.5721960067749023,0.5743460655212402
EPIC_212121868,1,0.6374925,0.6098140478134155,0.6135072708129883
EPIC_212121904,1,0.61644095,0.5865770578384399,0.5875910520553589
EPIC_212121912,0,0.69600546,0.5709081888198853,0.5050355792045593
EPIC_212121993,1,0.5622615,0.5381442308425903,0.5424096584320068
EPIC_212122349,1,0.55106723,0.540033757686615,0.5426557064056396
EPIC_212122395,0,0.5798584,0.5494199991226196,0.5519300699234009
EPIC_212122411,0,0.564749,0.5547865033149719,0.5568362474441528
EPIC_212122422,0,0.62636334,0.5861226916313171,0.5760865211486816
EPIC_212122512,0,0.5755589,0.4905003607273102,0.5046834349632263
EPIC_212122525,0,0.5585738,0.5515236854553223,0.5501219630241394
EPIC_212122623,0,0.5956489,0.5892729759216309,0.5894972681999207
EPIC_212122752,1,0.59437776,0.5839014053344727,0.5831054449081421
EPIC_212122838,0,0.5900098,0.546002209186554,0.5548050403594971
EPIC_212123086,0,0.6053285,0.5753516554832458,0.5871649980545044
EPIC_212123153,0,0.6105305,0.5812876224517822,0.5778295993804932
EPIC_212123217,0,0.5584806,0.5441011786460876,0.5496010780334473
EPIC_212123262,1,0.5684105,0.5573551654815674,0.5599451661109924
EPIC_212123277,0,0.60631657,0.5823557376861572,0.5769853591918945
EPIC_212123353,0,0.7169939,0.6035467386245728,0.5515075325965881
EPIC_212123393,0,0.58956164,0.4832572042942047,0.48908957839012146
EPIC_212123414,0,0.62943447,0.5743850469589233,0.5641462206840515
EPIC_212123416,0,0.55120605,0.5192409157752991,0.5307371616363525
EPIC_212123442,1,0.5782185,0.5554579496383667,0.5562023520469666
EPIC_212123483,1,0.5627308,0.5462449193000793,0.5427087545394897
EPIC_212123595,0,0.5354322,0.5055970549583435,0.4982976019382477
EPIC_212123678,1,0.59099895,0.5479468107223511,0.5421609878540039
EPIC_212123991,0,0.62693787,0.5827711820602417,0.5955098867416382
EPIC_212124100,0,0.5920579,0.5113414525985718,0.5215144157409668
EPIC_212124109,0,0.5550751,0.5135596990585327,0.5228762626647949
EPIC_212124395,0,0.58203757,0.5417404770851135,0.5365915298461914
EPIC_212124437,0,0.6135618,0.562880277633667,0.5514082312583923
EPIC_212124469,0,0.47473636,0.40952762961387634,0.4402254819869995
EPIC_212124525,0,0.579296,0.3691105842590332,0.38504937291145325
EPIC_212124727,0,0.5693203,0.544793963432312,0.5507312417030334
EPIC_212124760,0,0.59679985,0.5647972226142883,0.5647869110107422
EPIC_212124770,0,0.56491786,0.537233829498291,0.5265102386474609
EPIC_212124839,0,0.59338164,0.572504997253418,0.5790053606033325
EPIC_212124888,0,0.57234275,0.4776473641395569,0.5247682929039001
EPIC_212124889,0,0.5947772,0.5770072340965271,0.5750441551208496
EPIC_212124988,0,0.5617796,0.5493452548980713,0.5493649244308472
EPIC_212125049,1,0.65309626,0.580536961555481,0.566059410572052
EPIC_212125097,0,0.586399,0.5673335194587708,0.5759271383285522
EPIC_212125274,0,0.6416218,0.5873680114746094,0.5950581431388855
EPIC_212125807,1,0.6173732,0.5708508491516113,0.5733339786529541
EPIC_212125935,0,0.6185628,0.5688982009887695,0.5742825865745544
EPIC_212126314,0,0.6956419,0.6043334603309631,0.5799915194511414
EPIC_212126323,1,0.67605555,0.6108080744743347,0.5799012184143066
EPIC_212126401,0,0.59570646,0.5769628882408142,0.5794575214385986
EPIC_212126418,0,0.5656718,0.5537651777267456,0.5521208047866821
EPIC_212126604,0,0.59705424,0.5755585432052612,0.5724080204963684
EPIC_212126791,1,0.6686516,0.6095808744430542,0.6052603721618652
EPIC_212126889,1,0.62300867,0.595578670501709,0.5940545201301575
EPIC_212127059,0,0.57905364,0.5513818860054016,0.5544770359992981
EPIC_212127087,0,0.58073187,0.5603596568107605,0.5592893362045288
EPIC_212127095,0,0.6375491,0.5795974135398865,0.5742378234863281
EPIC_212127137,0,0.6327331,0.5907594561576843,0.593334436416626
EPIC_212127404,0,0.6425421,0.624107837677002,0.6232132911682129
EPIC_212127525,0,0.59615135,0.565149188041687,0.5578811168670654
EPIC_212127575,0,0.632355,0.5894071459770203,0.5908945202827454
EPIC_212127626,0,0.5283289,0.5028435587882996,0.506070613861084
EPIC_212127769,0,0.61731845,0.5835956335067749,0.577997088432312
EPIC_212127897,0,0.6144626,0.5499024391174316,0.548586368560791
EPIC_212127997,0,0.6156609,0.5986911058425903,0.5965762138366699
EPIC_212128011,0,0.5856667,0.5682860612869263,0.5684595704078674
EPIC_212128175,0,0.591684,0.548310399055481,0.5592525005340576
EPIC_212128500,1,0.5815553,0.5512354373931885,0.5493272542953491
EPIC_212128506,0,0.57811284,0.5593233108520508,0.5566940307617188
EPIC_212128520,0,0.6089039,0.5902405977249146,0.5892177820205688
EPIC_212128548,0,0.40856528,0.3543405830860138,0.36214977502822876
EPIC_212128580,0,0.71234095,0.6177647709846497,0.6037991046905518
EPIC_212128753,1,0.5856235,0.5597345232963562,0.5596232414245605
EPIC_212128756,0,0.5793531,0.5504745244979858,0.5522457361221313
EPIC_212128851,0,0.5777681,0.5586755871772766,0.5586736798286438
EPIC_212129068,0,0.58451295,0.574384331703186,0.5761014223098755
EPIC_212129069,0,0.56879497,0.5556745529174805,0.5604031682014465
EPIC_212129124,0,0.5048852,0.4284999370574951,0.42870578169822693
EPIC_212129192,1,0.5859668,0.5626316070556641,0.5594524145126343
EPIC_212129290,0,0.6191127,0.6025769114494324,0.6024835109710693
EPIC_212129322,0,0.6443479,0.5866797566413879,0.5745072960853577
EPIC_212129404,0,0.5530906,0.5455594658851624,0.5443149209022522
EPIC_212129426,0,0.6744363,0.5931311845779419,0.589597761631012
EPIC_212129495,0,0.5571339,0.550916314125061,0.5517527461051941
EPIC_212129540,0,0.58205056,0.5676932334899902,0.5693150758743286
EPIC_212129553,1,0.5974724,0.5603204965591431,0.5550124645233154
EPIC_212129603,0,0.67990655,0.56855309009552,0.5474040508270264
EPIC_212129725,0,0.56500214,0.5374504327774048,0.5387856960296631
EPIC_212129784,0,0.5802237,0.5627558827400208,0.5609563589096069
EPIC_212129785,0,0.6354643,0.5810999870300293,0.5695791244506836
EPIC_212129791,0,0.5794582,0.559226393699646,0.5579115152359009
EPIC_212129797,0,0.5875128,0.569671630859375,0.5690564513206482
EPIC_212129803,0,0.5427227,0.5139145255088806,0.5136184692382812
EPIC_212129854,1,0.57465804,0.5282135605812073,0.5499452948570251
EPIC_212129880,0,0.7093096,0.6066683530807495,0.5661516189575195
EPIC_212129946,1,0.59785914,0.568644642829895,0.5700976252555847
EPIC_212129951,0,0.5738124,0.5497313737869263,0.5602983236312866
EPIC_212130058,1,0.5791036,0.5681508779525757,0.5684570074081421
EPIC_212130112,0,0.603653,0.58909010887146,0.5894832611083984
EPIC_212130167,0,0.63109064,0.5743063688278198,0.5684448480606079
EPIC_212130193,0,0.59295094,0.5544570684432983,0.5467159152030945
EPIC_212130197,1,0.6090322,0.5828179121017456,0.5827285647392273
EPIC_212130211,0,0.54893553,0.5387563705444336,0.538602352142334
EPIC_212130257,0,0.6033087,0.5722820162773132,0.5793309807777405
EPIC_212130316,0,0.645868,0.5920336246490479,0.5737167596817017
EPIC_212130328,0,0.5801295,0.5631483197212219,0.5718425512313843
EPIC_212130380,0,0.6147275,0.4915923476219177,0.488361656665802
EPIC_212130405,0,0.58422184,0.5301812291145325,0.5363212823867798
EPIC_212130468,0,0.5513009,0.5427405834197998,0.5430921316146851
EPIC_212130469,0,0.5825795,0.5549037456512451,0.5507153868675232
EPIC_212130532,0,0.6409575,0.5839633345603943,0.5785331726074219
EPIC_212130638,0,0.6050331,0.5806364417076111,0.5901095867156982
EPIC_212130671,0,0.61414886,0.5716735124588013,0.582176148891449
EPIC_212130698,1,0.6018112,0.561980128288269,0.5582631230354309
EPIC_212130717,0,0.5793357,0.5532369613647461,0.5474091172218323
EPIC_212130755,0,0.60786235,0.585294783115387,0.588998556137085
EPIC_212130761,0,0.6012534,0.5729065537452698,0.5699714422225952
EPIC_212130773,0,0.6173214,0.5882496237754822,0.5843437910079956
EPIC_212130800,1,0.6028378,0.585586667060852,0.5845736861228943
EPIC_212130805,0,0.5786505,0.529802680015564,0.5290518999099731
EPIC_212130814,1,0.57894164,0.5518050193786621,0.5504193305969238
EPIC_212130875,0,0.6594305,0.6101633906364441,0.6092302799224854
EPIC_212130879,0,0.7460128,0.6427043676376343,0.6279167532920837
EPIC_212130896,0,0.74619925,0.6511756181716919,0.6327906847000122
EPIC_212130922,1,0.6001523,0.5838304162025452,0.5848477482795715
EPIC_212130982,0,0.48262948,0.48033565282821655,0.4800907373428345
EPIC_212130995,0,0.59676665,0.5842267870903015,0.5849975347518921
EPIC_212131000,0,0.56088436,0.5275391340255737,0.5375615358352661
EPIC_212131001,1,0.5534343,0.5481269359588623,0.5480823516845703
EPIC_212131004,0,0.64511895,0.5840435028076172,0.5723274946212769
EPIC_212131016,0,0.6054468,0.5651737451553345,0.5555417537689209
EPIC_212131067,0,0.63556874,0.6085693836212158,0.6084385514259338
