epic_id,cnn_model_path,cnn_score,cnn_score_name,cnn_role,morphology_positive,cnn_policy_version,autovet_batch,autovet_stage,autovet_label,autovet_reason,autovet_score,autovet_period_days,autovet_threshold,autovet_recommended_action,period_gate,odd_even_gate,secondary_eclipse_gate,oot_variability_gate,depth_consistency_gate,event_cluster_gate,alias_gate,thruster_cadence_gate,diagnostic_gate_summary,manual_label,manual_reason,manual_reviewer,manual_review_date,manual_next_action,manual_confidence,stage_f_label,stage_f_reason,stage_g_label,stage_g_reason,promotion_status,final_candidate_status,training_label,training_label_source,used_for_training,eligible_for_future_vetter_training,review_level,manual_vetted,diagnostic_vetted,autovet_only,master_label,master_reason,master_next_action,decision_authority,has_conflict,conflict_reason,source_files,last_updated,cnn_manual_conflict,cnn_manual_conflict_reason
EPIC_211619120,models/k2_nocrop_flux_seed46_split303.best.keras,0.724604606628418,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.6766434903989882,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,uncertain_hold,"Some signal-like features are visible, but they are not clear enough for candidate promotion. Primary SNR is modest around 5.90, odd/even consistency is acceptable but not strongly clean with ratio about 0.835 and explicit delta about 0.174, and there is no detected secondary eclipse. However OOT variability is very high at about 2.03x the transit depth, suggesting the apparent dip may be embedded in stellar variability or structured noise. Period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending OOT detrending review and Stage F period validation rather than reject immediately.",user_provided_manual_review,2026-05-22,keep_hold_for_recheck_with_oot_detrending_and_stage_f_period_validation,medium,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,uncertain_hold,"Some signal-like features are visible, but they are not clear enough for candidate promotion. Primary SNR is modest around 5.90, odd/even consistency is acceptable but not strongly clean with ratio about 0.835 and explicit delta about 0.174, and there is no detected secondary eclipse. However OOT variability is very high at about 2.03x the transit depth, suggesting the apparent dip may be embedded in stellar variability or structured noise. Period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending OOT detrending review and Stage F period validation rather than reject immediately.",keep_hold_for_recheck_with_oot_detrending_and_stage_f_period_validation,manual_review,true,manual_label disagrees with autovet_label; manual_label updates existing_candidate_ledger_state,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260520_epic25/manual_vetting_decisions_cumulative_20260520_epic25.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic29/manual_vetting_decisions_cumulative_20260522_epic29.csv,2026-05-22,none,CNN score is moderate and consistent with cautious hold rather than promotion.
EPIC_211683904,models/k2_nocrop_flux_seed46_split303.best.keras,0.6841166615486145,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.675143946483775,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,noise_or_artifact,"Manual review does not show a convincing transit-like dip. The signal is very shallow with modest primary SNR around 5.09, and the apparent duration is long at about 4.90 hours for P=1.28d. Odd/even consistency is only mediocre, with ratio about 0.812 and explicit delta about 0.231. Alias risk is moderate with strong half-period support, and the period source is event-spacing fallback with many candidate periods. Reject as noise/artifact despite morphology-positive CNN score.",user_provided_manual_review,2026-05-22,reject_from_candidate_pipeline,medium_high,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,noise_or_artifact,"Manual review does not show a convincing transit-like dip. The signal is very shallow with modest primary SNR around 5.09, and the apparent duration is long at about 4.90 hours for P=1.28d. Odd/even consistency is only mediocre, with ratio about 0.812 and explicit delta about 0.231. Alias risk is moderate with strong half-period support, and the period source is event-spacing fallback with many candidate periods. Reject as noise/artifact despite morphology-positive CNN score.",reject_from_candidate_pipeline,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic29/manual_vetting_decisions_cumulative_20260522_epic29.csv,2026-05-22,none,CNN score is moderate and does not materially conflict with manual rejection.
EPIC_211702989,models/k2_nocrop_flux_seed46_split303.best.keras,0.9450697302818298,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.6964299461498162,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,noise_or_artifact,"Manual review favors noise/artifact rather than a planet-like candidate. The signal is very shallow despite modest/high primary SNR, with no detected secondary eclipse, but odd/even consistency is poor: odd/even ratio about 0.400 and explicit delta about 0.833. Alias risk is moderate with stronger support at the double-period alias, and the period source is event-spacing fallback with many candidate periods. Reject from candidate pipeline despite high CNN morphology score because the signal is not visually or diagnostically planet-like.",user_provided_manual_review,2026-05-22,reject_from_candidate_pipeline,high,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,noise_or_artifact,"Manual review favors noise/artifact rather than a planet-like candidate. The signal is very shallow despite modest/high primary SNR, with no detected secondary eclipse, but odd/even consistency is poor: odd/even ratio about 0.400 and explicit delta about 0.833. Alias risk is moderate with stronger support at the double-period alias, and the period source is event-spacing fallback with many candidate periods. Reject from candidate pipeline despite high CNN morphology score because the signal is not visually or diagnostically planet-like.",reject_from_candidate_pipeline,manual_review,true,"manual_label disagrees with autovet_label; CNN score is high at about 0.945, but manual/diagnostic review rejects due to shallow noisy signal, poor odd/even consistency, moderate alias risk, and fallback period support.",plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic29/manual_vetting_decisions_cumulative_20260522_epic29.csv,2026-05-22,cnn_high_manual_reject,"CNN score is high at about 0.945, but manual/diagnostic review rejects due to shallow noisy signal, poor odd/even consistency, moderate alias risk, and fallback period support."
EPIC_211730838,models/k2_nocrop_flux_seed46_split303.best.keras,0.9896190762519836,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,hold_batch1,stage_i_internal_autovet,auto_hold_needs_review,"original AutoVet evidence had missing/weak saved period support; artifact/reject features: primary_snr=4.047, num_events=54",0.7469517964649529,1.30705,,run_period_search_before_label_update,fail,unknown,unknown,pass,unknown,pass,pass,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=pass; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=pass; thruster_cadence_gate=unknown,binary_system,"Strong coherent eclipsing signal with excellent odd/even consistency, ratio about 0.996 and explicit delta about 0.004, many repeated events, saved validation period support, low alias risk, and no significant secondary eclipse. However the primary depth is extremely large at about 0.099, implying radius ratio about 0.315, which is too deep for a typical planet-like candidate and is more consistent with an eclipsing binary, stellar companion, or blend. OOT variability is also non-trivial at about 0.27x transit depth. Reject from the planet candidate pipeline, but keep as a real eclipsing-signal / binary-system case rather than noise.",user_provided_manual_review,2026-05-22,reject_from_candidate_pipeline_but_keep_as_real_eclipsing_signal,medium_high,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,binary_system,"Strong coherent eclipsing signal with excellent odd/even consistency, ratio about 0.996 and explicit delta about 0.004, many repeated events, saved validation period support, low alias risk, and no significant secondary eclipse. However the primary depth is extremely large at about 0.099, implying radius ratio about 0.315, which is too deep for a typical planet-like candidate and is more consistent with an eclipsing binary, stellar companion, or blend. OOT variability is also non-trivial at about 0.27x transit depth. Reject from the planet candidate pipeline, but keep as a real eclipsing-signal / binary-system case rather than noise.",reject_from_candidate_pipeline_but_keep_as_real_eclipsing_signal,manual_review,true,manual_label disagrees with autovet_label; manual_label updates existing_candidate_ledger_state,plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_hold_batch1/post_repair_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic29/manual_vetting_decisions_cumulative_20260522_epic29.csv,2026-05-22,none,"CNN correctly identified strong eclipse-like morphology, but morphology score is not a planet classifier."
EPIC_211745624,models/k2_nocrop_flux_seed46_split303.best.keras,0.9602601528167723,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.690538399975148,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,uncertain_hold,"Transit-like signal has excellent odd/even consistency with ratio about 0.992 and explicit delta about 0.0075, no significant secondary eclipse, plausible depth around 0.0043, reasonable duration around 1.96 hours, and many event-family members. However primary SNR is weak around 3.49, OOT variability is non-trivial at about 0.49x transit depth, and the period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending Stage F period validation and OOT/detrending review rather than promote directly.",user_provided_manual_review,2026-05-22,keep_hold_for_recheck_with_stage_f_period_validation_and_oot_detrending,medium,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,uncertain_hold,"Transit-like signal has excellent odd/even consistency with ratio about 0.992 and explicit delta about 0.0075, no significant secondary eclipse, plausible depth around 0.0043, reasonable duration around 1.96 hours, and many event-family members. However primary SNR is weak around 3.49, OOT variability is non-trivial at about 0.49x transit depth, and the period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending Stage F period validation and OOT/detrending review rather than promote directly.",keep_hold_for_recheck_with_stage_f_period_validation_and_oot_detrending,manual_review,true,"manual_label disagrees with autovet_label; CNN score is high at about 0.960, but manual review keeps it on hold due to weak SNR, OOT variability, and fallback period support.",plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic29/manual_vetting_decisions_cumulative_20260522_epic29.csv,2026-05-22,cnn_high_manual_hold,"CNN score is high at about 0.960, but manual review keeps it on hold due to weak SNR, OOT variability, and fallback period support."
EPIC_211770390,models/k2_nocrop_flux_seed46_split303.best.keras,0.9355155825614928,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.7068106667286348,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,uncertain_hold,"Some signal-like structure may be present and the basic duration is plausible for P=7.46d, with no detected secondary eclipse and high CNN morphology score. However the signal is tough to read visually, primary SNR is modest around 5.36, odd/even consistency is poor with ratio about 0.562 and explicit delta about 0.702, and OOT variability is high at about 1.26x the transit depth. Period source is event-spacing fallback with many candidate periods, so keep only as uncertain hold pending OOT detrending review and Stage F period validation rather than promote.",user_provided_manual_review,2026-05-22,keep_hold_for_recheck_with_oot_detrending_and_stage_f_period_validation,medium_low,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,uncertain_hold,"Some signal-like structure may be present and the basic duration is plausible for P=7.46d, with no detected secondary eclipse and high CNN morphology score. However the signal is tough to read visually, primary SNR is modest around 5.36, odd/even consistency is poor with ratio about 0.562 and explicit delta about 0.702, and OOT variability is high at about 1.26x the transit depth. Period source is event-spacing fallback with many candidate periods, so keep only as uncertain hold pending OOT detrending review and Stage F period validation rather than promote.",keep_hold_for_recheck_with_oot_detrending_and_stage_f_period_validation,manual_review,true,"manual_label disagrees with autovet_label; CNN score is high at about 0.936, but manual review keeps it on hold because the signal is visually unclear with poor odd/even consistency, high OOT variability, and fallback period support.",plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic35/manual_vetting_decisions_cumulative_20260522_epic35.csv,2026-05-22,cnn_high_manual_hold,"CNN score is high at about 0.936, but manual review keeps it on hold because the signal is visually unclear with poor odd/even consistency, high OOT variability, and fallback period support."
EPIC_211781094,models/k2_nocrop_flux_seed46_split303.best.keras,0.9170820713043212,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.6984905755984833,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,noise_or_artifact,"Some signal-like features may be present, but the detection is not credible as a planet-like candidate. The measured primary depth is extremely large at about 0.217, implying radius ratio about 0.466, while primary SNR is weak around 3.34 and event support is limited. Odd/even consistency is acceptable and there is no detected secondary eclipse, but the period source is event-spacing fallback with many candidate periods and the signal appears unreliable. Reject as noise/artifact or bad folded-event fit rather than promote or hold.",user_provided_manual_review,2026-05-22,reject_from_candidate_pipeline,medium_high,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,noise_or_artifact,"Some signal-like features may be present, but the detection is not credible as a planet-like candidate. The measured primary depth is extremely large at about 0.217, implying radius ratio about 0.466, while primary SNR is weak around 3.34 and event support is limited. Odd/even consistency is acceptable and there is no detected secondary eclipse, but the period source is event-spacing fallback with many candidate periods and the signal appears unreliable. Reject as noise/artifact or bad folded-event fit rather than promote or hold.",reject_from_candidate_pipeline,manual_review,true,"manual_label disagrees with autovet_label; CNN score is high at about 0.917, but manual review rejects because the signal is not visually or physically credible as planet-like and appears dominated by bad folded-event geometry or artifact behavior.",plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic35/manual_vetting_decisions_cumulative_20260522_epic35.csv,2026-05-22,cnn_high_manual_reject,"CNN score is high at about 0.917, but manual review rejects because the signal is not visually or physically credible as planet-like and appears dominated by bad folded-event geometry or artifact behavior."
EPIC_211800810,models/k2_nocrop_flux_seed46_split303.best.keras,0.681884765625,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.6773911346354167,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,binary_system,"Strong odd/even depth mismatch with ratio about 0.219 and explicit delta about 1.19, making the signal EB-like or unreliable rather than planet-like. The signal is also very shallow, with an unusually long apparent duration of about 7.11 hours for P=2.80d. Period source is event-spacing fallback with limited event support and many candidate periods. Reject from candidate pipeline despite no detected secondary eclipse and morphology-positive CNN score.",user_provided_manual_review,2026-05-22,reject_from_candidate_pipeline,high,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,binary_system,"Strong odd/even depth mismatch with ratio about 0.219 and explicit delta about 1.19, making the signal EB-like or unreliable rather than planet-like. The signal is also very shallow, with an unusually long apparent duration of about 7.11 hours for P=2.80d. Period source is event-spacing fallback with limited event support and many candidate periods. Reject from candidate pipeline despite no detected secondary eclipse and morphology-positive CNN score.",reject_from_candidate_pipeline,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic35/manual_vetting_decisions_cumulative_20260522_epic35.csv,2026-05-22,none,CNN score is moderate and does not materially conflict with manual rejection.
EPIC_211805860,models/k2_nocrop_flux_seed46_split303.best.keras,0.9799116849899292,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,hold_batch1,stage_i_internal_autovet,auto_hold_needs_review,"original AutoVet evidence had missing/weak saved period support; artifact/reject features: primary_snr=4.671, num_events=8",0.7494603076489534,4.13912,,run_period_search_before_label_update,fail,unknown,unknown,fail,unknown,pass,review,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=fail; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=review; thruster_cadence_gate=unknown,uncertain_hold,"Manual review keeps this as a cautious hold despite Stage F rejection. Odd/even consistency is good with ratio about 0.957 and explicit delta about 0.044, there is no detected secondary eclipse, the duration is plausible at about 3.43 hours for P=4.14d, and the period source is saved_validation_period. However primary SNR is weak around 4.67, Stage F rejected because the primary transit depth is not significant in the cached folded light curve, and OOT variability is very high at about 1.48x transit depth. Keep as uncertain hold pending OOT detrending review and Stage F period/depth validation rather than promote.",user_provided_manual_review,2026-05-22,keep_hold_for_recheck_with_oot_detrending_and_stage_f_period_validation,medium,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,uncertain_hold,"Manual review keeps this as a cautious hold despite Stage F rejection. Odd/even consistency is good with ratio about 0.957 and explicit delta about 0.044, there is no detected secondary eclipse, the duration is plausible at about 3.43 hours for P=4.14d, and the period source is saved_validation_period. However primary SNR is weak around 4.67, Stage F rejected because the primary transit depth is not significant in the cached folded light curve, and OOT variability is very high at about 1.48x transit depth. Keep as uncertain hold pending OOT detrending review and Stage F period/depth validation rather than promote.",keep_hold_for_recheck_with_oot_detrending_and_stage_f_period_validation,manual_review,true,"manual_label disagrees with autovet_label; manual_label updates existing_candidate_ledger_state; CNN score is very high at about 0.980, but manual review keeps it on hold due to weak primary significance, Stage F rejection, and high OOT variability.",plots/k2_batch/stage_i_autovet_v1_hold_batch1/autovet_hold_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_hold_batch1/post_repair_validation_ledger.csv; plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic35/manual_vetting_decisions_cumulative_20260522_epic35.csv,2026-05-22,cnn_high_manual_hold,"CNN score is very high at about 0.980, but manual review keeps it on hold due to weak primary significance, Stage F rejection, and high OOT variability."
EPIC_211844348,models/k2_nocrop_flux_seed46_split303.best.keras,0.8062503337860107,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.7033915052580265,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,noise_or_artifact,"Manual review favors noise/artifact despite superficially acceptable diagnostics. The signal is very shallow, and the apparent duration is fairly long at about 5.88 hours. Odd/even consistency is good with ratio about 0.949 and no detected secondary eclipse, but the period source is event-spacing fallback with many candidate periods, and the visual signal is not convincing enough to justify holding. Reject as noise/artifact despite morphology-positive CNN score.",user_provided_manual_review,2026-05-22,reject_from_candidate_pipeline,medium_high,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,noise_or_artifact,"Manual review favors noise/artifact despite superficially acceptable diagnostics. The signal is very shallow, and the apparent duration is fairly long at about 5.88 hours. Odd/even consistency is good with ratio about 0.949 and no detected secondary eclipse, but the period source is event-spacing fallback with many candidate periods, and the visual signal is not convincing enough to justify holding. Reject as noise/artifact despite morphology-positive CNN score.",reject_from_candidate_pipeline,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic35/manual_vetting_decisions_cumulative_20260522_epic35.csv,2026-05-22,none,CNN score is moderate-high but not extreme; manual rejection is driven by poor visual credibility and fallback period support.
EPIC_211851580,models/k2_nocrop_flux_seed46_split303.best.keras,0.717868447303772,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.6838599334966404,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,uncertain_hold,"Transit-like signal is present with acceptable primary SNR around 8.50, good odd/even consistency with ratio about 0.914 and explicit delta about 0.094, no numerically detected secondary eclipse, and OOT variability is moderate at about 0.27x transit depth. However the secondary-check panel appears visually odd despite zero/null secondary metrics, the apparent transit duration is long at about 8.09 hours, and the period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending Stage F period validation and manual inspection of the secondary window rather than promote directly.",user_provided_manual_review,2026-05-22,keep_hold_for_recheck_with_stage_f_period_validation_and_secondary_window_inspection,medium,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,uncertain_hold,"Transit-like signal is present with acceptable primary SNR around 8.50, good odd/even consistency with ratio about 0.914 and explicit delta about 0.094, no numerically detected secondary eclipse, and OOT variability is moderate at about 0.27x transit depth. However the secondary-check panel appears visually odd despite zero/null secondary metrics, the apparent transit duration is long at about 8.09 hours, and the period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending Stage F period validation and manual inspection of the secondary window rather than promote directly.",keep_hold_for_recheck_with_stage_f_period_validation_and_secondary_window_inspection,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260522_epic35/manual_vetting_decisions_cumulative_20260522_epic35.csv,2026-05-22,none,CNN score is moderate and consistent with cautious hold rather than promotion.
EPIC_211902535,models/k2_nocrop_flux_seed46_split303.best.keras,0.8885582685470581,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.6770444370103601,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,noise_or_artifact,"Manual review favors weak noise/artifact rather than a planet-like candidate. The signal is very shallow, with a long apparent duration of about 7.36 hours for P=4.32d, and odd/even consistency is poor with ratio about 0.680 and explicit delta about 0.381. There is no meaningful positive secondary eclipse, and OOT variability is low, but the period source is event-spacing fallback with many candidate periods. Reject as noise/artifact despite morphology-positive CNN score.",user_provided_manual_review,2026-05-25,reject_from_candidate_pipeline,medium_high,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,noise_or_artifact,"Manual review favors weak noise/artifact rather than a planet-like candidate. The signal is very shallow, with a long apparent duration of about 7.36 hours for P=4.32d, and odd/even consistency is poor with ratio about 0.680 and explicit delta about 0.381. There is no meaningful positive secondary eclipse, and OOT variability is low, but the period source is event-spacing fallback with many candidate periods. Reject as noise/artifact despite morphology-positive CNN score.",reject_from_candidate_pipeline,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic40/manual_vetting_decisions_cumulative_20260525_epic40.csv,2026-05-25,none,"CNN score is moderately high but not extreme; manual rejection is driven by weak visual credibility, poor odd/even consistency, long duration, and fallback period support."
EPIC_211910237,models/k2_nocrop_flux_seed46_split303.best.keras,0.7690675854682922,transit_morphology_score,morphology_scorer_only,True,frozen_batch3_transit_morphology_policy_2026-05-15,stage_i_autovet_v1_global,stage_i_internal_autovet,auto_hold_needs_review,"Some signal evidence exists, but there is no reliable saved period support.",0.7065263882472356,,,run_period_search_or_stage_i_plot_generation_before_candidate_promotion,fail,unknown,unknown,unknown,unknown,pass,unknown,unknown,period_gate=fail; odd_even_gate=unknown; secondary_eclipse_gate=unknown; oot_variability_gate=unknown; depth_consistency_gate=unknown; event_cluster_gate=pass; alias_gate=unknown; thruster_cadence_gate=unknown,uncertain_hold,"Clear dip-like signal is present with strong primary SNR around 13.60, low OOT variability at about 0.06x transit depth, many event-family members, and no meaningful positive secondary eclipse. However the primary depth is relatively large at about 0.015, radius ratio is about 0.123, apparent duration is long at about 9.32 hours for P=2.21d, and odd/even consistency is only mediocre with ratio about 0.780 and explicit delta about 0.267. Period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending Stage F period validation and EB diagnostic review rather than promote directly.",user_provided_manual_review,2026-05-25,keep_hold_for_recheck_with_stage_f_period_validation_and_eb_diagnostic_review,medium,,,,,hold_or_followup,,,,False,False,manually_reviewed,true,False,false,uncertain_hold,"Clear dip-like signal is present with strong primary SNR around 13.60, low OOT variability at about 0.06x transit depth, many event-family members, and no meaningful positive secondary eclipse. However the primary depth is relatively large at about 0.015, radius ratio is about 0.123, apparent duration is long at about 9.32 hours for P=2.21d, and odd/even consistency is only mediocre with ratio about 0.780 and explicit delta about 0.267. Period source is event-spacing fallback with many candidate periods. Keep as uncertain hold pending Stage F period validation and EB diagnostic review rather than promote directly.",keep_hold_for_recheck_with_stage_f_period_validation_and_eb_diagnostic_review,manual_review,true,manual_label disagrees with autovet_label,plots/k2_batch/stage_i_autovet_v1_results.csv; plots/k2_batch/master_vetted_catalog/manual_review_updates/20260525_epic40/manual_vetting_decisions_cumulative_20260525_epic40.csv,2026-05-25,none,CNN score is moderate and consistent with cautious hold rather than promotion.
