base_weight_set,penalty_weight_set,penalty_scale,threshold,predicted_positives,tp,fp,tn,fn,precision,recall,f1,top_5_tp,top_5_fp,top_5_precision,top_10_tp,top_10_fp,top_10_precision,meets_precision_target,meets_recall_floor,selection_bucket
0,0,0.55,0.4,26,5,21,10,2,0.19230769230769232,0.7142857142857143,0.30303030303030304,2,3,0.4,2,8,0.2,False,True,2
0,2,0.55,0.4,26,5,21,10,2,0.19230769230769232,0.7142857142857143,0.30303030303030304,2,3,0.4,2,8,0.2,False,True,2
1,0,0.55,0.4,26,5,21,10,2,0.19230769230769232,0.7142857142857143,0.30303030303030304,2,3,0.4,2,8,0.2,False,True,2
1,2,0.55,0.4,26,5,21,10,2,0.19230769230769232,0.7142857142857143,0.30303030303030304,2,3,0.4,2,8,0.2,False,True,2
2,2,0.55,0.4,26,5,21,10,2,0.19230769230769232,0.7142857142857143,0.30303030303030304,2,3,0.4,2,8,0.2,False,True,2
2,0,0.55,0.375,26,5,21,10,2,0.19230769230769232,0.7142857142857143,0.30303030303030304,2,3,0.4,2,8,0.2,False,True,2
2,2,0.55,0.375,26,5,21,10,2,0.19230769230769232,0.7142857142857143,0.30303030303030304,2,3,0.4,2,8,0.2,False,True,2
2,4,0.55,0.375,26,5,21,10,2,0.19230769230769232,0.7142857142857143,0.30303030303030304,2,3,0.4,2,8,0.2,False,True,2
0,2,0.7,0.35,26,5,21,10,2,0.19230769230769232,0.7142857142857143,0.30303030303030304,2,3,0.4,2,8,0.2,False,True,2
1,2,0.7,0.35,26,5,21,10,2,0.19230769230769232,0.7142857142857143,0.30303030303030304,2,3,0.4,2,8,0.2,False,True,2
2,2,0.7,0.35,26,5,21,10,2,0.19230769230769232,0.7142857142857143,0.30303030303030304,2,3,0.4,2,8,0.2,False,True,2
0,2,0.55,0.45,21,4,17,14,3,0.19047619047619047,0.5714285714285714,0.2857142857142857,2,3,0.4,2,8,0.2,False,True,2
0,4,0.55,0.45,21,4,17,14,3,0.19047619047619047,0.5714285714285714,0.2857142857142857,2,3,0.4,2,8,0.2,False,True,2
4,0,0.55,0.45,21,4,17,14,3,0.19047619047619047,0.5714285714285714,0.2857142857142857,2,3,0.4,2,8,0.2,False,True,2
1,0,0.55,0.425,21,4,17,14,3,0.19047619047619047,0.5714285714285714,0.2857142857142857,2,3,0.4,2,8,0.2,False,True,2
2,0,0.55,0.425,21,4,17,14,3,0.19047619047619047,0.5714285714285714,0.2857142857142857,2,3,0.4,2,8,0.2,False,True,2
0,1,0.55,0.4,21,4,17,14,3,0.19047619047619047,0.5714285714285714,0.2857142857142857,2,3,0.4,2,8,0.2,False,True,2
2,4,0.7,0.375,21,4,17,14,3,0.19047619047619047,0.5714285714285714,0.2857142857142857,2,3,0.4,2,8,0.2,False,True,2
3,0,0.55,0.5,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
4,3,0.55,0.5,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
0,3,0.55,0.475,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
1,3,0.55,0.475,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
2,0,0.55,0.475,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
2,3,0.55,0.475,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
4,2,0.7,0.475,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
0,2,0.7,0.45,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
1,2,0.7,0.45,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
2,1,0.55,0.45,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
3,1,0.55,0.45,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
3,2,0.7,0.45,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
4,0,0.7,0.45,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
0,0,0.7,0.425,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
1,0,0.7,0.425,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
2,0,0.7,0.425,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
3,0,0.7,0.425,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
4,3,0.7,0.425,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
1,3,0.7,0.4,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
2,0,0.7,0.4,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
2,3,0.7,0.4,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
0,1,0.7,0.375,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
0,2,0.85,0.375,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
1,1,0.7,0.375,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
2,1,0.7,0.375,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
2,2,0.85,0.375,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
3,2,0.85,0.375,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
4,0,0.85,0.375,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
0,0,0.85,0.35,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
1,0,0.85,0.35,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
2,0,0.85,0.35,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
4,2,1.0,0.35,16,3,13,18,4,0.1875,0.42857142857142855,0.26086956521739124,2,3,0.4,2,8,0.2,False,True,2
3,0,0.55,0.4,27,5,22,9,2,0.18518518518518517,0.7142857142857143,0.2941176470588235,2,3,0.4,2,8,0.2,False,True,2
1,0,0.55,0.375,27,5,22,9,2,0.18518518518518517,0.7142857142857143,0.2941176470588235,2,3,0.4,2,8,0.2,False,True,2
3,1,0.55,0.375,27,5,22,9,2,0.18518518518518517,0.7142857142857143,0.2941176470588235,2,3,0.4,2,8,0.2,False,True,2
4,1,0.55,0.375,27,5,22,9,2,0.18518518518518517,0.7142857142857143,0.2941176470588235,2,3,0.4,2,8,0.2,False,True,2
0,1,0.55,0.35,27,5,22,9,2,0.18518518518518517,0.7142857142857143,0.2941176470588235,2,3,0.4,2,8,0.2,False,True,2
1,1,0.55,0.35,27,5,22,9,2,0.18518518518518517,0.7142857142857143,0.2941176470588235,2,3,0.4,2,8,0.2,False,True,2
3,1,0.55,0.35,27,5,22,9,2,0.18518518518518517,0.7142857142857143,0.2941176470588235,2,3,0.4,2,8,0.2,False,True,2
3,2,0.55,0.45,22,4,18,13,3,0.18181818181818182,0.5714285714285714,0.27586206896551724,2,3,0.4,2,8,0.2,False,True,2
3,4,0.55,0.45,22,4,18,13,3,0.18181818181818182,0.5714285714285714,0.27586206896551724,2,3,0.4,2,8,0.2,False,True,2
0,0,0.55,0.425,22,4,18,13,3,0.18181818181818182,0.5714285714285714,0.27586206896551724,2,3,0.4,2,8,0.2,False,True,2
2,2,0.55,0.425,22,4,18,13,3,0.18181818181818182,0.5714285714285714,0.27586206896551724,2,3,0.4,2,8,0.2,False,True,2
2,4,0.55,0.425,22,4,18,13,3,0.18181818181818182,0.5714285714285714,0.27586206896551724,2,3,0.4,2,8,0.2,False,True,2
2,1,0.55,0.375,22,4,18,13,3,0.18181818181818182,0.5714285714285714,0.27586206896551724,2,3,0.4,2,8,0.2,False,True,2
2,2,0.7,0.375,22,4,18,13,3,0.18181818181818182,0.5714285714285714,0.27586206896551724,2,3,0.4,2,8,0.2,False,True,2
2,0,0.7,0.35,22,4,18,13,3,0.18181818181818182,0.5714285714285714,0.27586206896551724,2,3,0.4,2,8,0.2,False,True,2
0,2,0.55,0.575,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,0,0.55,0.575,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,2,0.55,0.575,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,3,0.55,0.575,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,4,0.55,0.575,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
4,0,0.55,0.575,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
4,2,0.55,0.575,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
4,4,0.55,0.575,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,0,0.55,0.55,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,2,0.55,0.55,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,3,0.55,0.55,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,4,0.55,0.55,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,0,0.55,0.55,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,2,0.55,0.55,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,3,0.55,0.55,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,4,0.55,0.55,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,0,0.55,0.55,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,2,0.55,0.55,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,3,0.55,0.55,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,4,0.55,0.55,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,0,0.55,0.55,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,3,0.55,0.55,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,4,0.55,0.55,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
4,3,0.55,0.55,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
4,4,0.55,0.55,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,1,0.55,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,2,0.7,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,3,0.55,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,4,0.55,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,4,0.7,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,2,0.7,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,3,0.55,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,4,0.55,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,1,0.55,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,2,0.7,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,3,0.55,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,4,0.55,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,4,0.7,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,0,0.7,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,1,0.55,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,2,0.7,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,3,0.7,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,4,0.7,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
4,0,0.7,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
4,2,0.7,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
4,3,0.7,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
4,4,0.7,0.525,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,0,0.7,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,2,0.7,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,3,0.7,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,4,0.7,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,0,0.7,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,2,0.7,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,3,0.7,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,4,0.7,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,0,0.7,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,2,0.7,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,3,0.7,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,4,0.7,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,0,0.7,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,2,0.7,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,2,0.85,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,3,0.7,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,4,0.7,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,4,0.85,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
4,0,0.7,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
4,2,0.85,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
4,3,0.7,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
4,4,0.7,0.5,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,0,0.85,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,1,0.7,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,2,0.85,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,4,0.85,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,0,0.7,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,2,0.85,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,3,0.7,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,4,0.7,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,4,0.85,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,0,0.7,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,1,0.7,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,2,0.85,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,3,0.7,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,4,0.7,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,4,0.85,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,0,0.85,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,1,0.7,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,2,0.85,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,3,0.85,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,4,0.85,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
4,0,0.85,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
4,1,0.7,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
4,2,0.85,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
4,3,0.85,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
4,4,0.85,0.475,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,0,0.85,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,1,0.7,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,2,0.85,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,2,1.0,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,3,0.85,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,4,0.85,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,0,0.85,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,1,0.7,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,2,0.85,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,3,0.85,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,4,0.85,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,0,0.85,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,1,0.7,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,2,0.85,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,2,1.0,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,3,0.85,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,4,0.85,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,0,0.85,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,2,0.85,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,2,1.0,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,3,0.85,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,4,0.85,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
3,4,1.0,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
4,0,0.85,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
4,2,1.0,0.45,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,0,0.85,0.425,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,0,1.0,0.425,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,1,0.85,0.425,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,2,1.0,0.425,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,3,1.0,0.425,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
0,4,1.0,0.425,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,0,0.85,0.425,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,2,1.0,0.425,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
1,4,1.0,0.425,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,0,0.85,0.425,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,0,1.0,0.425,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,2,1.0,0.425,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
2,3,1.0,0.425,11,2,9,22,5,0.18181818181818182,0.2857142857142857,0.2222222222222222,2,3,0.4,2,8,0.2,False,True,2
